time,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean,city,split
2024-08-19,28.3,8.9,86,Ludhiana,val
2004-05-28,31.1,0.0,49,Hyderabad,val
2012-05-08,31.2,2.7,35,Ludhiana,val
2006-12-18,15.7,0.0,51,Delhi,val
2018-10-30,22.5,0.0,50,Bengaluru,val
2023-08-19,30.0,0.5,66,Chennai,val
2018-07-11,24.1,15.5,86,Hyderabad,val
2013-01-20,14.3,0.0,52,Bhopal,val
2022-08-21,26.0,10.7,81,Nagpur,val
2013-02-27,23.5,0.0,35,Bengaluru,val
2023-09-06,29.1,6.4,71,Chennai,val
2009-04-08,30.9,0.0,32,Nagpur,val
2016-07-24,21.6,8.1,87,Bengaluru,val
2023-02-02,14.5,0.0,66,Bhopal,val
2017-12-15,19.9,0.0,59,Patna,val
2012-01-04,22.6,0.0,75,Mumbai,val
2022-10-06,25.2,31.4,90,Nagpur,val
2010-05-11,34.6,0.0,14,Bhopal,val
2021-10-30,21.4,0.0,56,Delhi,val
2018-01-03,22.3,0.0,76,Mumbai,val
2019-02-17,18.7,0.0,69,Patna,val
2020-08-30,25.6,101.1,95,Ahmedabad,val
2023-01-17,24.4,0.2,70,Chennai,val
2017-02-18,24.4,0.0,46,Hyderabad,val
2023-09-16,23.5,5.8,79,Bengaluru,val
2023-11-11,17.7,0.0,80,Ludhiana,val
2006-01-30,14.8,0.0,77,Ludhiana,val
2007-05-23,33.1,0.0,27,Ludhiana,val
2013-07-04,26.3,8.1,89,Mumbai,val
2007-06-17,32.4,0.0,55,Nagpur,val
2014-11-03,23.6,0.0,46,Delhi,val
2010-10-09,26.7,0.0,62,Bhopal,val
2012-01-25,19.1,0.0,51,Bengaluru,val
2004-05-18,35.3,0.0,24,Ludhiana,val
2008-06-19,31.8,0.2,54,Chennai,val
2010-05-03,33.9,0.0,42,Ahmedabad,val
2015-12-10,24.2,0.0,52,Ahmedabad,val
2014-06-09,32.6,0.0,67,Patna,val
2008-06-02,33.2,0.0,58,Patna,val
2005-03-10,18.6,0.0,84,Delhi,val
2018-07-27,28.1,1.4,78,Ahmedabad,val
2023-12-08,19.3,0.0,85,Patna,val
2004-11-07,20.8,0.0,49,Bhopal,val
2018-02-26,24.0,0.0,44,Bhopal,val
2023-12-15,23.2,0.0,55,Ahmedabad,val
2010-06-15,29.9,2.4,74,Chennai,val
2020-04-26,33.2,0.0,25,Nagpur,val
2010-01-12,12.8,0.9,74,Delhi,val
2016-04-14,29.6,0.0,48,Bengaluru,val
2010-03-27,29.2,0.0,40,Ahmedabad,val
2023-03-30,28.0,0.0,75,Chennai,val
2011-02-21,21.7,0.0,57,Nagpur,val
2021-07-13,30.1,3.5,78,Ahmedabad,val
2023-01-23,15.5,0.0,64,Delhi,val
2006-10-27,28.3,0.0,61,Mumbai,val
2009-04-03,26.0,0.1,44,Ludhiana,val
2024-04-11,26.6,1.1,62,Nagpur,val
2017-03-02,23.4,0.0,36,Bengaluru,val
2010-07-13,27.1,0.0,67,Hyderabad,val
2021-04-19,29.5,0.0,29,Delhi,val
2004-02-12,14.9,0.0,80,Ludhiana,val
2006-12-18,24.7,0.0,56,Mumbai,val
2016-07-20,27.5,4.9,80,Chennai,val
2021-08-30,22.3,0.7,82,Bengaluru,val
2012-08-01,28.6,1.5,84,Ludhiana,val
2024-07-17,26.5,45.3,90,Mumbai,val
2013-05-25,30.2,0.4,72,Mumbai,val
2015-10-29,20.9,0.5,80,Bhopal,val
2014-08-05,24.4,21.5,91,Nagpur,val
2011-05-21,31.5,1.0,67,Chennai,val
2022-02-16,17.1,0.0,74,Patna,val
2019-03-21,22.8,0.0,49,Delhi,val
2021-07-30,23.0,0.6,75,Bengaluru,val
2022-06-26,30.6,0.3,71,Patna,val
2017-03-13,13.6,0.0,62,Ludhiana,val
2012-11-12,20.5,0.0,70,Delhi,val
2006-05-25,28.2,6.9,66,Hyderabad,val
2023-10-28,24.4,0.0,48,Delhi,val
2009-05-18,30.6,0.1,64,Patna,val
2024-02-28,25.1,0.0,59,Nagpur,val
2009-05-28,24.6,0.5,73,Bengaluru,val
2024-12-16,24.8,0.0,71,Chennai,val
2011-08-27,27.3,4.1,88,Ludhiana,val
2015-08-30,30.1,0.3,71,Chennai,val
2007-10-26,25.9,0.0,46,Ahmedabad,val
2022-05-26,33.1,0.0,52,Ahmedabad,val
2015-07-08,27.7,5.6,86,Mumbai,val
2016-05-23,27.0,0.0,62,Bengaluru,val
2017-06-18,30.8,3.1,66,Delhi,val
2020-05-09,29.5,0.0,76,Mumbai,val
2015-04-15,24.8,0.8,70,Ludhiana,val
2022-03-19,28.3,0.0,79,Chennai,val
2005-08-26,22.6,1.0,79,Bengaluru,val
2017-05-15,38.3,0.0,22,Nagpur,val
2020-04-08,21.4,0.0,62,Ludhiana,val
2013-06-14,22.8,26.0,90,Hyderabad,val
2009-06-26,35.9,0.0,37,Ludhiana,val
2021-03-20,27.2,0.0,38,Hyderabad,val
2016-06-05,31.1,0.0,71,Mumbai,val
2004-05-02,30.2,0.0,55,Hyderabad,val
2013-12-10,20.3,0.0,44,Hyderabad,val
2021-04-08,27.3,0.0,37,Bengaluru,val
2021-01-22,18.6,0.0,49,Bhopal,val
2023-08-09,27.7,51.2,87,Patna,val
2024-12-16,16.3,0.0,52,Bhopal,val
2010-12-24,17.0,0.0,65,Patna,val
2005-10-11,21.2,13.7,90,Bengaluru,val
2012-04-29,27.1,0.0,79,Mumbai,val
2023-05-07,28.9,0.0,39,Delhi,val
2023-07-26,24.1,23.8,87,Hyderabad,val
2018-12-18,14.8,0.0,60,Bhopal,val
2012-01-06,21.4,0.0,65,Bengaluru,val
2024-02-04,25.2,0.0,61,Hyderabad,val
2009-03-07,20.7,0.0,45,Ludhiana,val
2006-05-24,29.2,1.3,78,Mumbai,val
2021-10-02,25.8,25.1,89,Patna,val
2013-11-16,21.9,0.0,44,Ahmedabad,val
2014-02-04,13.7,0.0,86,Ludhiana,val
2014-07-25,29.1,0.0,72,Ludhiana,val
2015-09-20,26.3,0.0,76,Bhopal,val
2009-04-19,32.4,0.0,21,Delhi,val
2011-09-03,24.5,22.1,93,Nagpur,val
2019-04-01,29.2,0.0,75,Chennai,val
2017-05-31,30.9,0.2,57,Delhi,val
2016-07-21,27.1,1.6,79,Bhopal,val
2004-03-01,26.1,0.0,28,Ahmedabad,val
2012-03-10,24.8,0.0,41,Mumbai,val
2008-03-18,27.1,0.0,48,Patna,val
2023-06-27,25.8,23.9,88,Nagpur,val
2013-06-09,34.8,0.0,53,Delhi,val
2009-06-28,31.0,12.8,76,Patna,val
2018-09-13,25.8,0.6,77,Hyderabad,val
2012-12-13,24.6,0.0,54,Hyderabad,val
2016-10-06,28.3,3.0,86,Patna,val
2016-02-12,20.7,0.0,45,Bhopal,val
2015-02-15,23.5,0.0,46,Bengaluru,val
2011-07-02,29.4,1.6,72,Chennai,val
2009-03-13,25.4,0.0,81,Chennai,val
2006-01-08,19.2,0.0,44,Nagpur,val
2011-06-18,32.3,0.0,54,Ahmedabad,val
2015-12-17,11.9,0.0,70,Ludhiana,val
2023-11-10,22.8,0.9,79,Bengaluru,val
2015-04-20,29.1,0.5,74,Chennai,val
2014-09-20,27.0,14.5,87,Patna,val
2014-04-27,33.4,0.0,27,Patna,val
2021-12-22,17.1,0.0,52,Bhopal,val
2004-03-01,25.0,0.0,34,Bengaluru,val
2024-03-17,28.3,0.3,75,Chennai,val
2016-07-31,26.8,7.6,89,Delhi,val
2008-12-15,23.8,0.0,54,Nagpur,val
2004-04-01,32.7,0.0,36,Nagpur,val
2013-04-11,30.6,0.0,25,Bhopal,val
2021-10-15,25.0,0.0,61,Ludhiana,val
2007-12-16,16.7,0.0,60,Patna,val
2004-09-12,27.5,0.5,73,Nagpur,val
2006-03-13,21.3,0.0,59,Bhopal,val
2015-01-03,21.5,0.0,71,Bengaluru,val
2011-04-23,30.5,0.0,31,Patna,val
2006-06-11,29.9,0.0,64,Ahmedabad,val
2016-05-20,30.3,0.1,75,Mumbai,val
2009-06-11,34.4,0.0,30,Bhopal,val
2014-02-18,26.2,0.5,77,Chennai,val
2010-10-30,25.2,21.9,92,Chennai,val
2019-02-09,16.5,0.0,35,Ahmedabad,val
2018-01-29,13.8,0.0,74,Delhi,val
2004-06-20,22.9,0.0,71,Bengaluru,val
2017-07-16,26.5,11.2,86,Ahmedabad,val
2005-03-24,26.3,0.0,27,Bhopal,val
2005-08-15,23.8,13.8,88,Hyderabad,val
2019-07-17,26.7,7.4,89,Mumbai,val
2014-06-08,37.0,0.0,21,Delhi,val
2006-02-04,24.6,0.0,38,Ahmedabad,val
2018-12-05,25.8,0.0,67,Mumbai,val
2010-04-10,32.6,0.0,17,Delhi,val
2010-03-08,28.1,0.0,48,Bengaluru,val
2010-01-28,19.5,0.0,46,Bhopal,val
2004-09-10,28.1,0.0,70,Ahmedabad,val
2013-11-12,18.1,0.0,60,Delhi,val
2019-05-17,28.6,0.0,79,Mumbai,val
2015-09-10,29.1,0.0,60,Delhi,val
2005-11-29,18.3,0.0,75,Bengaluru,val
2019-07-18,31.4,5.4,78,Patna,val
2004-04-21,31.3,0.0,51,Patna,val
2018-01-05,10.1,0.0,82,Ludhiana,val
2023-11-03,24.7,1.9,81,Hyderabad,val
2019-02-28,20.5,0.0,31,Ahmedabad,val
2008-07-17,29.9,0.0,74,Delhi,val
2019-08-27,25.0,9.6,91,Bhopal,val
2014-05-21,30.9,0.0,32,Delhi,val
2020-06-14,31.6,0.7,64,Chennai,val
2009-02-27,26.2,0.0,35,Bengaluru,val
2012-02-25,17.1,0.0,36,Delhi,val
2006-02-18,24.6,0.0,77,Chennai,val
2016-06-13,29.7,4.1,78,Mumbai,val
2016-08-08,26.1,14.7,89,Mumbai,val
2022-04-19,31.5,0.0,36,Hyderabad,val
2020-09-19,28.7,8.9,84,Patna,val
2018-04-14,31.1,0.9,43,Nagpur,val
2005-08-26,26.6,0.0,74,Nagpur,val
2007-06-29,28.7,0.0,66,Chennai,val
2020-11-14,27.5,2.0,81,Chennai,val
2024-04-14,28.0,0.0,45,Bengaluru,val
2015-03-29,26.1,0.0,50,Bengaluru,val
2004-05-31,34.2,0.0,40,Delhi,val
2008-02-29,26.1,0.0,51,Mumbai,val
2009-01-07,19.5,0.0,66,Bengaluru,val
2021-09-03,25.6,19.0,87,Bhopal,val
2006-06-29,28.8,11.8,81,Ahmedabad,val
2024-11-29,23.9,0.0,39,Ahmedabad,val
2014-01-23,20.0,0.0,56,Bengaluru,val
2021-08-02,26.0,2.1,78,Nagpur,val
2017-12-23,21.3,0.0,53,Ahmedabad,val
2015-03-08,25.2,0.0,69,Mumbai,val
2018-05-21,36.4,0.0,21,Bhopal,val
2014-03-30,29.8,0.0,51,Mumbai,val
2024-10-27,24.5,0.0,66,Hyderabad,val
2020-06-09,33.0,0.0,51,Delhi,val
2014-07-26,27.2,21.0,87,Ahmedabad,val
2006-02-26,20.1,9.9,69,Ludhiana,val
2020-12-06,20.4,0.0,64,Hyderabad,val
2007-07-21,28.3,11.3,81,Chennai,val
2005-05-03,29.2,0.0,75,Mumbai,val
2014-06-24,32.0,0.3,71,Patna,val
2022-02-14,21.9,0.0,41,Ahmedabad,val
2008-10-23,28.7,0.0,48,Mumbai,val
2006-05-20,25.0,0.0,61,Bengaluru,val
2016-03-21,29.8,0.0,68,Chennai,val
2017-01-21,22.1,0.0,50,Hyderabad,val
2022-05-02,28.9,1.6,61,Patna,val
2013-10-02,26.0,6.2,82,Patna,val
2009-09-29,24.6,25.3,91,Hyderabad,val
2005-08-09,27.5,0.0,72,Nagpur,val
2004-08-21,24.4,21.3,91,Bhopal,val
2017-05-08,31.1,0.0,46,Hyderabad,val
2006-01-22,23.0,0.0,77,Chennai,val
2016-04-17,30.6,0.0,75,Chennai,val
2022-04-19,25.9,0.0,63,Bengaluru,val
2012-05-29,35.3,0.0,19,Delhi,val
2020-03-19,20.8,0.2,71,Delhi,val
2008-09-12,22.5,41.2,92,Hyderabad,val
2019-02-22,24.5,0.0,57,Ahmedabad,val
2019-02-24,24.7,0.0,33,Bengaluru,val
2019-12-02,20.2,0.0,73,Patna,val
2012-11-26,26.2,0.0,79,Chennai,val
2007-12-09,24.6,0.3,84,Chennai,val
2012-12-08,25.1,0.0,62,Hyderabad,val
2021-05-08,31.1,0.0,39,Delhi,val
2011-02-22,23.2,0.0,71,Hyderabad,val
2007-02-14,23.2,0.0,42,Bengaluru,val
2011-02-19,15.1,0.0,69,Delhi,val
2013-04-02,26.7,0.0,70,Mumbai,val
2014-11-14,19.2,0.0,40,Delhi,val
2022-07-26,22.2,2.5,83,Bengaluru,val
2021-07-24,30.2,0.7,82,Delhi,val
2023-04-09,26.2,0.0,30,Delhi,val
2015-11-01,26.8,0.0,48,Ahmedabad,val
2004-01-06,9.6,0.0,87,Delhi,val
2007-03-11,17.1,17.7,75,Ludhiana,val
2006-02-23,22.2,0.0,31,Bengaluru,val
2015-07-07,23.3,0.0,68,Bengaluru,val
2023-06-06,29.6,1.9,56,Hyderabad,val
2008-10-24,27.7,0.0,45,Ahmedabad,val
2014-12-06,26.6,0.0,59,Mumbai,val
2018-10-27,23.3,0.0,61,Delhi,val
2015-08-29,25.3,27.6,89,Bhopal,val
2013-10-27,24.9,0.1,80,Nagpur,val
2023-11-15,20.9,0.0,61,Bhopal,val
2005-03-16,25.5,0.0,61,Delhi,val
2018-11-26,20.6,0.0,66,Patna,val
2015-01-17,19.4,0.0,52,Ahmedabad,val
2008-08-03,25.1,8.1,87,Bhopal,val
2022-10-12,28.3,0.0,69,Ahmedabad,val
2018-07-22,25.3,0.1,74,Hyderabad,val
2005-07-13,26.0,70.7,95,Patna,val
2020-05-03,26.8,1.9,66,Ludhiana,val
2016-04-02,28.1,0.0,61,Patna,val
2009-04-22,30.4,0.0,21,Delhi,val
2024-02-06,24.7,0.0,55,Nagpur,val
2007-12-17,27.1,0.0,56,Mumbai,val
2013-10-07,22.5,6.6,82,Bengaluru,val
2017-05-02,31.9,0.0,22,Delhi,val
2023-07-05,21.8,12.3,89,Bengaluru,val
2021-12-22,13.3,0.0,67,Delhi,val
2021-09-30,27.9,0.1,82,Ludhiana,val
2004-10-31,28.1,0.0,59,Mumbai,val
2015-07-15,28.1,23.4,90,Patna,val
2009-04-11,26.7,0.0,47,Bengaluru,val
2014-10-19,27.2,0.0,57,Ahmedabad,val
2016-03-05,27.0,0.0,72,Chennai,val
2018-06-13,31.8,0.0,60,Chennai,val
2004-02-03,25.9,0.0,56,Mumbai,val
2008-03-29,22.5,9.3,84,Bengaluru,val
2020-10-16,29.0,0.7,79,Patna,val
2021-05-11,32.9,0.0,46,Ahmedabad,val
2017-11-17,19.9,0.1,69,Delhi,val
2005-03-08,25.5,2.5,58,Nagpur,val
2016-07-26,27.4,6.4,83,Chennai,val
2005-08-16,28.9,1.6,68,Chennai,val
2008-10-03,26.5,0.0,83,Mumbai,val
2008-06-18,31.3,0.0,57,Chennai,val
2009-04-05,26.7,0.0,39,Bengaluru,val
2007-01-12,20.7,0.0,65,Bengaluru,val
2015-12-31,15.3,0.0,66,Delhi,val
2023-01-31,12.8,0.0,85,Ludhiana,val
2008-06-22,30.5,1.0,65,Chennai,val
2024-09-01,22.4,72.0,92,Hyderabad,val
2022-03-05,25.4,0.0,26,Ahmedabad,val
2009-04-08,22.7,5.0,49,Ludhiana,val
2015-08-01,27.6,5.4,83,Patna,val
2021-02-28,24.8,0.0,83,Chennai,val
2024-12-25,15.1,0.0,78,Delhi,val
2018-12-01,25.2,0.0,57,Mumbai,val
2016-07-27,28.2,0.2,81,Patna,val
2009-09-08,25.8,0.0,74,Hyderabad,val
2014-02-11,22.8,0.0,37,Nagpur,val
2009-11-20,25.8,0.0,75,Mumbai,val
2010-07-08,24.5,10.5,86,Hyderabad,val
2006-10-21,28.7,0.0,52,Ahmedabad,val
2021-09-05,28.2,3.8,86,Delhi,val
2021-12-31,24.8,0.0,66,Mumbai,val
2014-09-19,29.4,0.0,72,Ludhiana,val
2024-01-30,24.6,0.0,49,Mumbai,val
2014-02-26,23.6,2.0,73,Ahmedabad,val
2015-07-08,32.7,0.2,52,Chennai,val
2018-04-01,26.6,0.0,77,Mumbai,val
2004-07-06,28.6,4.4,75,Nagpur,val
2023-08-30,30.9,0.0,57,Delhi,val
2016-03-17,28.4,0.0,38,Ahmedabad,val
2013-04-20,28.8,0.0,25,Ludhiana,val
2007-11-18,24.2,6.2,84,Chennai,val
2018-05-03,28.7,0.0,79,Mumbai,val
2005-09-23,26.2,37.8,89,Mumbai,val
2020-05-24,27.9,0.0,61,Bengaluru,val
2024-10-02,29.5,0.0,76,Chennai,val
2018-12-12,20.7,0.0,60,Nagpur,val
2020-09-15,26.6,8.6,88,Bhopal,val
2004-07-22,27.7,0.1,70,Bhopal,val
2010-09-18,28.1,0.4,76,Chennai,val
2014-10-28,25.2,0.0,59,Nagpur,val
2019-06-22,33.7,0.0,46,Nagpur,val
2007-04-20,27.1,4.6,70,Hyderabad,val
2018-08-06,25.5,2.1,79,Bhopal,val
2011-10-10,26.0,1.6,78,Hyderabad,val
2013-09-04,29.3,0.0,62,Delhi,val
2008-01-12,19.5,0.0,48,Patna,val
2020-07-31,27.2,9.2,89,Mumbai,val
2005-12-14,24.9,0.0,55,Mumbai,val
2024-08-14,24.5,1.5,78,Bengaluru,val
2009-12-22,12.8,0.0,63,Ludhiana,val
2016-03-12,21.2,22.2,77,Delhi,val
2013-08-16,26.3,12.3,91,Delhi,val
2011-06-01,31.1,1.2,69,Chennai,val
2010-08-20,22.5,9.2,84,Bengaluru,val
2008-01-23,24.3,0.0,81,Chennai,val
2021-11-02,23.9,16.2,83,Hyderabad,val
2007-02-20,14.0,0.0,78,Ludhiana,val
2015-04-01,27.0,0.0,39,Bhopal,val
2022-06-24,27.9,0.0,64,Ludhiana,val
2020-05-12,30.3,0.0,51,Hyderabad,val
2011-02-26,16.4,1.3,69,Delhi,val
2021-11-26,21.4,0.0,56,Bhopal,val
2016-11-06,23.1,0.0,44,Bhopal,val
2023-10-06,24.5,1.5,71,Bengaluru,val
2023-02-03,16.1,0.0,64,Bhopal,val
2007-09-02,29.0,0.8,84,Patna,val
2022-09-09,27.0,4.8,86,Bhopal,val
2013-09-24,28.9,0.0,74,Chennai,val
2010-04-01,27.4,0.0,72,Mumbai,val
2010-07-18,27.6,5.3,83,Bhopal,val
2019-01-31,25.2,1.0,67,Chennai,val
2011-03-02,22.6,0.0,47,Bengaluru,val
2009-07-31,26.0,0.0,73,Bhopal,val
2007-06-17,29.6,1.6,72,Chennai,val
2016-09-20,26.6,6.6,86,Nagpur,val
2024-06-02,34.5,0.0,47,Ahmedabad,val
2008-06-05,31.9,1.1,55,Delhi,val
2021-12-05,23.8,0.2,88,Mumbai,val
2016-03-08,27.5,0.0,56,Mumbai,val
2006-10-01,29.8,0.0,63,Ahmedabad,val
2009-01-25,25.3,0.0,68,Mumbai,val
2010-09-23,27.0,2.1,86,Patna,val
2008-09-19,26.8,12.8,89,Ahmedabad,val
2023-03-15,26.9,0.0,32,Hyderabad,val
2010-06-09,23.6,1.7,82,Bengaluru,val
2013-04-19,28.6,0.0,25,Ludhiana,val
2006-04-26,30.8,0.0,45,Ahmedabad,val
2009-02-13,19.7,0.0,64,Patna,val
2015-08-13,28.8,0.4,84,Ludhiana,val
2007-06-15,24.0,0.5,77,Bengaluru,val
2015-04-16,26.1,0.0,62,Delhi,val
2004-10-27,25.3,0.0,43,Nagpur,val
2007-08-11,29.4,0.4,63,Chennai,val
2018-01-06,18.6,0.0,58,Ahmedabad,val
2024-05-09,32.5,0.0,37,Delhi,val
2016-11-13,23.3,0.0,68,Patna,val
2007-08-01,21.1,13.6,89,Bengaluru,val
2019-10-21,24.5,1.0,83,Nagpur,val
2010-08-26,29.8,1.1,80,Patna,val
2015-10-26,27.4,0.4,52,Bhopal,val
2023-01-14,21.0,0.0,60,Nagpur,val
2010-09-01,25.7,4.6,85,Bhopal,val
2024-11-02,26.7,4.4,85,Chennai,val
2009-01-02,21.0,0.0,41,Ahmedabad,val
2012-06-08,34.2,0.0,39,Nagpur,val
2007-07-17,28.8,0.0,77,Ahmedabad,val
2004-04-30,33.2,0.0,23,Bhopal,val
2019-06-05,30.1,0.3,72,Mumbai,val
2007-06-17,29.0,9.3,78,Delhi,val
2006-05-18,29.4,0.0,72,Mumbai,val
2013-03-22,26.1,0.0,35,Bhopal,val
2012-01-06,18.3,0.0,66,Bhopal,val
2006-10-28,23.7,0.4,59,Ludhiana,val
2020-05-03,35.7,0.0,20,Nagpur,val
2004-11-11,26.9,0.2,64,Ahmedabad,val
2015-09-13,28.0,0.0,74,Ludhiana,val
2022-02-16,23.8,0.0,59,Hyderabad,val
2019-06-06,37.9,0.0,24,Bhopal,val
2024-09-03,28.1,4.9,81,Ludhiana,val
2012-05-10,25.0,9.7,71,Bengaluru,val
2020-05-24,35.3,0.0,37,Ahmedabad,val
2012-09-09,26.1,11.6,91,Mumbai,val
2022-03-10,27.7,0.0,38,Nagpur,val
2005-01-30,13.7,0.6,81,Delhi,val
2018-01-31,20.2,0.0,45,Bhopal,val
2007-02-20,22.1,0.0,60,Bengaluru,val
2015-11-28,22.4,0.0,41,Bhopal,val
2007-12-03,21.5,0.0,57,Nagpur,val
2006-06-14,32.2,0.0,35,Bhopal,val
2015-08-09,29.7,6.9,83,Patna,val
2004-03-28,30.6,0.0,32,Patna,val
2007-11-16,22.2,0.0,45,Hyderabad,val
2009-11-25,25.9,0.5,87,Chennai,val
2022-10-11,23.4,2.7,87,Delhi,val
2020-12-19,9.4,0.0,73,Ludhiana,val
2018-12-15,26.1,1.1,73,Chennai,val
2010-09-21,27.0,0.0,76,Nagpur,val
2024-07-17,25.1,3.6,81,Hyderabad,val
2024-03-23,30.1,0.0,27,Ahmedabad,val
2009-04-21,25.8,2.1,70,Bengaluru,val
2016-08-31,27.1,8.7,87,Ahmedabad,val
2016-05-22,30.4,0.0,74,Mumbai,val
2007-05-10,33.2,0.0,36,Delhi,val
2009-08-10,30.8,2.0,78,Ludhiana,val
2021-07-18,30.2,24.9,81,Delhi,val
2021-04-21,24.9,8.8,71,Bengaluru,val
2024-11-30,18.0,0.0,55,Bhopal,val
2020-04-04,21.0,0.0,62,Ludhiana,val
2023-01-16,9.0,0.0,64,Delhi,val
2007-08-26,27.9,4.2,83,Chennai,val
2020-12-01,18.7,0.0,70,Patna,val
2005-10-29,22.6,32.6,94,Hyderabad,val
2020-07-31,29.0,7.4,83,Ahmedabad,val
2017-04-22,32.5,2.0,47,Delhi,val
2020-10-05,26.0,0.0,57,Bhopal,val
2021-05-28,32.1,0.0,62,Ahmedabad,val
2024-01-04,21.3,2.7,74,Bengaluru,val
2006-04-10,30.3,0.6,57,Hyderabad,val
2007-08-27,22.2,0.2,82,Bengaluru,val
2022-12-14,25.4,0.0,59,Nagpur,val
2004-05-05,22.7,5.9,85,Bengaluru,val
2013-12-06,18.4,0.0,50,Bhopal,val
2008-11-30,26.2,5.2,84,Mumbai,val
2022-11-19,25.3,0.0,47,Mumbai,val
2014-10-15,25.6,0.4,84,Patna,val
2021-09-18,24.1,11.6,89,Bhopal,val
2018-01-16,21.9,0.0,62,Bengaluru,val
2017-08-31,28.7,8.8,81,Chennai,val
2007-03-11,25.1,0.0,39,Bhopal,val
2017-03-06,16.6,0.0,51,Ludhiana,val
2008-09-19,23.9,6.2,92,Bhopal,val
2010-12-11,20.5,0.0,79,Bengaluru,val
2005-10-13,25.5,0.0,53,Bhopal,val
2022-07-26,26.7,1.3,86,Ahmedabad,val
2022-06-11,27.2,25.2,84,Mumbai,val
2017-11-04,24.8,22.2,92,Chennai,val
2014-08-04,27.9,0.9,78,Ahmedabad,val
2016-06-03,33.0,0.5,58,Patna,val
2013-09-13,25.3,1.5,82,Hyderabad,val
2021-08-11,27.5,0.3,69,Hyderabad,val
2018-12-30,13.1,0.0,66,Patna,val
2020-05-03,27.7,21.8,64,Delhi,val
2015-09-10,25.3,10.1,84,Hyderabad,val
2016-11-19,20.8,0.0,67,Patna,val
2011-08-23,26.1,11.4,87,Bhopal,val
2013-02-06,23.2,0.0,62,Mumbai,val
2008-08-01,29.6,6.3,67,Chennai,val
2012-08-15,29.6,3.1,72,Chennai,val
2016-05-18,36.4,0.0,36,Nagpur,val
2005-10-13,23.8,4.3,89,Hyderabad,val
2010-01-09,19.7,0.0,52,Nagpur,val
2014-08-25,33.4,0.0,41,Delhi,val
2012-09-30,28.7,0.0,82,Mumbai,val
2011-12-16,15.3,0.0,75,Patna,val
2013-01-11,14.0,0.0,74,Patna,val
2021-07-24,30.0,0.0,67,Chennai,val
2019-02-14,22.9,0.1,57,Bhopal,val
2013-04-07,27.3,0.0,72,Mumbai,val
2019-06-10,37.2,0.0,23,Delhi,val
2004-03-05,21.6,0.0,45,Delhi,val
2017-12-27,16.3,0.0,78,Patna,val
2020-06-06,27.1,8.2,87,Mumbai,val
2015-02-26,24.1,0.0,44,Bengaluru,val
2004-03-12,28.2,0.0,40,Hyderabad,val
2010-05-22,36.9,0.0,38,Ahmedabad,val
2004-10-26,27.6,0.0,60,Mumbai,val
2008-03-18,29.2,0.0,22,Bhopal,val
2004-09-06,20.1,11.9,90,Bengaluru,val
2017-08-30,26.5,43.0,88,Mumbai,val
2019-12-17,14.6,0.0,76,Bhopal,val
2006-10-11,28.6,0.0,53,Ludhiana,val
2009-11-10,23.1,1.8,83,Nagpur,val
2010-12-27,22.4,0.0,83,Mumbai,val
2006-08-10,22.6,48.8,99,Bhopal,val
2010-12-31,18.5,0.0,75,Patna,val
2022-11-02,19.8,9.9,91,Bengaluru,val
2010-12-01,20.2,0.0,83,Bengaluru,val
2008-03-23,26.8,2.1,59,Bhopal,val
2012-01-28,19.0,0.0,41,Ahmedabad,val
2018-03-26,29.9,0.0,19,Nagpur,val
2022-07-18,24.9,47.8,92,Nagpur,val
2005-01-19,15.0,0.0,54,Bhopal,val
2007-01-25,21.1,0.0,66,Bengaluru,val
2010-09-05,25.8,21.7,91,Mumbai,val
2023-05-20,30.7,0.0,38,Ludhiana,val
2010-06-28,34.6,0.1,48,Ludhiana,val
2008-05-20,25.4,0.3,67,Bengaluru,val
2015-01-05,19.0,0.0,53,Ahmedabad,val
2004-02-06,15.5,0.0,70,Patna,val
2008-02-26,22.8,0.0,26,Ahmedabad,val
2011-06-05,32.5,3.8,54,Nagpur,val
2009-04-29,28.8,0.0,79,Mumbai,val
2009-11-15,22.6,5.9,85,Bhopal,val
2008-01-08,15.9,7.8,73,Ludhiana,val
2006-09-16,27.1,8.5,84,Mumbai,val
2015-06-27,26.5,53.0,91,Patna,val
2013-01-09,23.9,0.0,70,Mumbai,val
2009-01-21,19.6,0.0,58,Bengaluru,val
2016-11-18,18.7,0.0,63,Ludhiana,val
2011-11-03,28.2,0.0,69,Mumbai,val
2010-07-10,27.5,12.1,82,Nagpur,val
2014-04-06,24.1,0.4,57,Ludhiana,val
2015-10-10,28.9,12.9,79,Chennai,val
2021-12-25,21.5,0.0,82,Mumbai,val
2018-04-03,27.0,0.0,77,Mumbai,val
2021-12-12,17.6,0.0,68,Bhopal,val
2019-01-25,17.7,0.4,86,Patna,val
2024-03-11,28.5,0.0,46,Hyderabad,val
2008-12-09,22.1,0.0,74,Patna,val
2018-07-08,32.9,0.0,61,Delhi,val
2005-03-31,27.2,0.0,51,Bengaluru,val
2022-12-27,16.6,0.0,70,Patna,val
2024-03-25,29.1,0.0,29,Bhopal,val
2014-03-19,24.7,0.0,39,Bhopal,val
2023-06-15,29.8,2.8,74,Mumbai,val
2024-05-20,23.8,25.2,86,Bengaluru,val
2009-11-30,19.6,0.0,63,Patna,val
2020-06-20,27.6,4.9,89,Mumbai,val
